TripID,LeaderID,LeaderCountry,LeaderCountryISO,LeaderR,LeaderSt,PriorityL,LeaderRo,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,Country,RegionVi,SubRegic,Disputed,SemiAut,TripYear,TripStartDat,TripEndDate
226-AFG-IRN-97640,1767,Trinidad and Tobago,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,1,Germany,Europe,Western,Yes,Yes,1999,04/10/1999,05/07/1999
881-AFG-IRN-80739,1696,Lebanon,AFG,Asia,Southern,Yes,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Honduras,Other,Other,Yes,No,2010,08/07/2010,11/11/2010
837-AFG-TJK-84341,815,Mexico,AFG,Asia,Southern,Yes,GS,Prime Minister,Karzai,Karzai Karzai,0,Indonesia,Other,Other,Yes,Yes,2006,10/24/2006,12/21/2006
402-AFG-SUN-76938,481,Mongolia,AFG,Asia,Southern,Yes,GS,President,Najibullah,Najibullah Najibullah,1,Philippines,Other,Other,No,Yes,2003,01/25/2003,09/05/2003
834-AFG-TJK-90546,1783,Hungary,AFG,Asia,Southern,Yes,GS,President,Mojadedi,Mojadedi Mojadedi,1,Honduras,Other,Other,No,No,2001,10/14/2001,11/01/2001
554-AFG-UZB-45071,674,United Arab Emirates,AFG,Asia,Southern,No,De Facto,Prime Minister,Najibullah,Najibullah Najibullah,0,South Africa,Africa,Northern/Southern,Yes,No,2008,06/21/2008,08/08/2008
153-AFG-TJK-56056,214,Russia,AFG,Asia,Southern,Yes,S,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Italy,Europe,Western,Yes,No,2010,04/29/2010,12/16/2010
252-AFG-IRN-52153,1761,Belgium,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Estonia,Other,Other,Yes,No,2015,10/01/2015,10/23/2015
547-AFG-IRN-62377,730,Pakistan,AFG,Asia,Southern,Yes,GS,Head of State,Rabbani,Rabbani Rabbani,1,Ecuador,Other,Other,Yes,Yes,2002,06/13/2002,10/11/2002
707-AFG-UZB-85015,1739,Yemen,AFG,Asia,Southern,No,S,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Switzerland,Other,Other,No,No,2004,04/27/2004,12/04/2004
572-AFG-IRN-34264,877,Finland,AFG,Asia,Southern,Yes,De Facto,Acting President,Karzai,Karzai Karzai,0,Canada,America,North/South,Yes,No,2007,05/26/2007,12/08/2007
353-AFG-SUN-95989,637,Denmark,AFG,Asia,Southern,Yes,GS,King,Mojadedi,Mojadedi Mojadedi,0,Tajikistan,Asia,Southern,No,No,1999,03/27/1999,04/15/1999
853-AFG-PAK-63752,527,Kuwait,AFG,Asia,Southern,No,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,Eswatini,Other,Other,No,Yes,2022,07/22/2022,08/06/2022
127-AFG-PAK-55662,815,Kazakhstan,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,1,Oman,Other,Other,No,No,2010,01/14/2010,12/14/2010
151-AFG-PAK-99391,1579,Bahrain,AFG,Asia,Southern,No,GS,King,Najibullah,Najibullah Najibullah,1,Russia,Other,Other,Yes,No,2013,02/16/2013,12/21/2013
494-AFG-IND-39987,1624,Uganda,AFG,Asia,Southern,Yes,S,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Greece,Other,Other,Yes,No,2019,04/05/2019,05/23/2019
366-AFG-IRN-83649,962,Kazakhstan,AFG,Asia,Southern,Yes,S,King,Rabbani,Rabbani Rabbani,0,Iran,Asia,Southern,Yes,No,2007,09/19/2007,09/27/2007
864-AFG-UZB-49086,1719,Bhutan,AFG,Asia,Southern,Yes,S,Emperor,Karzai,Karzai Karzai,1,Denmark,Other,Other,No,No,1998,07/02/1998,07/24/1998
764-AFG-PAK-89487,531,Ecuador,AFG,Asia,Southern,Yes,GS,Chancellor,Najibullah,Najibullah Najibullah,1,Uganda,Other,Other,No,No,2005,08/01/2005,11/14/2005
915-AFG-IRN-88317,1453,Bulgaria,AFG,Asia,Southern,Yes,S,Emperor,Karzai,Karzai Karzai,0,Bolivia,Other,Other,No,No,1999,05/20/1999,08/26/1999
416-AFG-SUN-71772,1017,Belgium,AFG,Asia,Southern,Yes,GS,Chancellor,Rabbani,Rabbani Rabbani,1,Nigeria,Africa,Northern/Southern,No,Yes,1990,06/02/1990,06/14/1990
363-AFG-SUN-54951,1674,Czech Republic,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Qatar,Other,Other,No,Yes,2000,07/13/2000,10/08/2000
463-AFG-IRN-88835,1912,Iran,AFG,Asia,Southern,No,S,Chancellor,Rabbani,Rabbani Rabbani,0,Jordan,Other,Other,Yes,Yes,1996,03/19/1996,05/12/1996
679-AFG-UZB-89962,814,Jamaica,AFG,Asia,Southern,Yes,De Facto,Chancellor,Karzai,Karzai Karzai,0,Uzbekistan,Asia,Southern,No,No,2011,03/06/2011,11/25/2011
132-AFG-UZB-95654,616,Cuba,AFG,Asia,Southern,No,GS,Chancellor,Najibullah,Najibullah Najibullah,1,Eswatini,Other,Other,Yes,Yes,1997,10/21/1997,11/08/1997
695-AFG-IRN-65765,908,Oman,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,0,Trinidad and Tobago,Other,Other,No,Yes,2016,02/12/2016,07/25/2016
165-AFG-TJK-99102,1142,Latvia,AFG,Asia,Southern,No,S,President,Karzai,Karzai Karzai,1,Chad,Other,Other,No,Yes,1990,01/25/1990,05/20/1990
710-AFG-SUN-53613,1225,Kenya,AFG,Asia,Southern,No,S,King,Rabbani,Rabbani Rabbani,0,Armenia,Other,Other,No,Yes,2017,05/21/2017,10/14/2017
273-AFG-UZB-81500,824,Qatar,AFG,Asia,Southern,No,GS,Chancellor,Rabbani,Rabbani Rabbani,1,Colombia,Other,Other,Yes,Yes,2018,05/30/2018,10/18/2018
814-AFG-IND-45006,1093,Russia,AFG,Asia,Southern,Yes,GS,Chancellor,Mojadedi,Mojadedi Mojadedi,0,Lesotho,Other,Other,No,Yes,2010,04/05/2010,11/24/2010
210-AFG-TJK-46195,687,China,AFG,Asia,Southern,No,S,Head of State,Rabbani,Rabbani Rabbani,0,Thailand,Other,Other,No,No,2022,02/01/2022,10/07/2022
631-AFG-PAK-78106,1869,South Africa,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,1,Jordan,Other,Other,No,Yes,2009,08/17/2009,10/02/2009
456-AFG-TJK-96965,773,Eswatini,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,Denmark,Other,Other,Yes,No,2017,07/20/2017,09/01/2017
333-AFG-PAK-48543,1501,Bulgaria,AFG,Asia,Southern,Yes,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Norway,Other,Other,No,No,2006,08/10/2006,12/15/2006
720-AFG-PAK-49804,1454,Cuba,AFG,Asia,Southern,Yes,S,Head of State,Rabbani,Rabbani Rabbani,0,Indonesia,Other,Other,No,No,2017,03/22/2017,07/20/2017
990-AFG-TJK-75248,1670,Brazil,AFG,Asia,Southern,No,GS,General Secretary,Rabbani,Rabbani Rabbani,1,Bolivia,Other,Other,Yes,Yes,2018,01/21/2018,09/03/2018
385-AFG-IND-41913,489,Kuwait,AFG,Asia,Southern,Yes,De Facto,King,Najibullah,Najibullah Najibullah,0,Slovakia,Other,Other,Yes,No,2000,09/20/2000,11/11/2000
706-AFG-IND-57929,1743,Chile,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,Russia,Other,Other,Yes,No,2017,05/27/2017,10/30/2017
737-AFG-SUN-55054,1248,Niger,AFG,Asia,Southern,No,De Facto,Acting President,Karzai,Karzai Karzai,1,Georgia,Other,Other,Yes,No,2010,02/17/2010,05/15/2010
583-AFG-PAK-89374,1858,Nepal,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,0,Turkmenistan,Other,Other,No,Yes,2012,08/08/2012,11/13/2012
613-AFG-IND-87563,1837,Sierra Leone,AFG,Asia,Southern,Yes,De Facto,Head of State,Najibullah,Najibullah Najibullah,0,Central African Republic,Other,Other,No,Yes,2018,06/25/2018,12/14/2018
931-AFG-TJK-88219,732,New Zealand,AFG,Asia,Southern,Yes,GS,King,Karzai,Karzai Karzai,0,China,Other,Other,Yes,Yes,2007,09/17/2007,10/03/2007
305-AFG-IRN-73564,1388,Singapore,AFG,Asia,Southern,Yes,S,King,Rabbani,Rabbani Rabbani,1,Mali,Other,Other,No,No,2005,03/18/2005,12/26/2005
253-AFG-UZB-50811,441,Sudan,AFG,Asia,Southern,No,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Bolivia,Other,Other,Yes,No,2001,02/08/2001,05/26/2001
123-AFG-IRN-86392,501,South Africa,AFG,Asia,Southern,No,De Facto,General Secretary,Karzai,Karzai Karzai,1,Russia,Other,Other,No,Yes,2002,02/07/2002,11/24/2002
127-AFG-SUN-92587,234,Kazakhstan,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,1,Bangladesh,Other,Other,Yes,Yes,1999,01/11/1999,06/16/1999
560-AFG-UZB-99255,426,Spain,AFG,Asia,Southern,Yes,GS,General Secretary,Karzai,Karzai Karzai,0,Slovenia,Other,Other,No,Yes,2005,03/05/2005,09/11/2005
352-AFG-TJK-98635,1692,Trinidad and Tobago,AFG,Asia,Southern,No,GS,President,Karzai,Karzai Karzai,1,Kazakhstan,Other,Other,Yes,No,1994,01/06/1994,06/09/1994
886-AFG-SUN-50030,1870,Germany,AFG,Asia,Southern,No,De Facto,President,Karzai,Karzai Karzai,0,Latvia,Other,Other,Yes,No,2008,04/04/2008,11/22/2008
226-AFG-PAK-94892,1348,Russia,AFG,Asia,Southern,No,S,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Mongolia,Other,Other,Yes,Yes,2001,01/14/2001,01/29/2001
341-AFG-SUN-65308,1464,Syria,AFG,Asia,Southern,No,GS,President,Mojadedi,Mojadedi Mojadedi,1,Zimbabwe,Other,Other,Yes,Yes,2021,10/01/2021,12/26/2021
180-AFG-SUN-87293,1135,Kazakhstan,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,0,Romania,Other,Other,Yes,No,2009,03/29/2009,07/04/2009
166-AFG-UZB-45350,528,Nigeria,AFG,Asia,Southern,Yes,De Facto,King,Karzai,Karzai Karzai,1,Serbia,Other,Other,No,Yes,2014,03/20/2014,08/06/2014
759-AFG-SUN-38793,543,Russia,AFG,Asia,Southern,Yes,S,Emperor,Mojadedi,Mojadedi Mojadedi,1,Thailand,Other,Other,No,No,2021,05/11/2021,07/11/2021
691-AFG-SUN-70771,154,Canada,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,1,Mexico,America,North/South,Yes,No,2020,04/22/2020,06/09/2020
368-AFG-TJK-50241,642,Tajikistan,AFG,Asia,Southern,No,S,Head of State,Mojadedi,Mojadedi Mojadedi,0,Kenya,Africa,Northern/Southern,Yes,Yes,1999,02/21/1999,07/21/1999
336-AFG-IRN-48755,730,Afghanistan,AFG,Asia,Southern,No,S,Head of State,Karzai,Karzai Karzai,0,Zambia,Other,Other,Yes,Yes,1999,03/23/1999,05/16/1999
537-AFG-IND-67213,1538,Norway,AFG,Asia,Southern,No,De Facto,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Australia,Other,Other,Yes,No,1995,05/30/1995,12/16/1995
136-AFG-PAK-99105,922,Argentina,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,1,Panama,Other,Other,No,No,2000,06/17/2000,07/13/2000
434-AFG-PAK-68924,436,Bulgaria,AFG,Asia,Southern,No,S,President,Mojadedi,Mojadedi Mojadedi,1,Venezuela,Other,Other,No,No,2021,06/17/2021,07/20/2021
978-AFG-TJK-64031,1456,Guatemala,AFG,Asia,Southern,No,GS,Emperor,Karzai,Karzai Karzai,0,Oman,Other,Other,No,Yes,2003,05/06/2003,07/18/2003
370-AFG-SUN-92414,577,Turkey,AFG,Asia,Southern,No,De Facto,Chancellor,Karzai,Karzai Karzai,0,Barbados,Other,Other,No,Yes,2013,06/27/2013,09/30/2013
560-AFG-UZB-95998,766,Indonesia,AFG,Asia,Southern,No,S,General Secretary,Rabbani,Rabbani Rabbani,1,India,Asia,Southern,No,No,2023,01/29/2023,08/26/2023
642-AFG-IND-68330,278,Malawi,AFG,Asia,Southern,No,GS,King,Najibullah,Najibullah Najibullah,0,Russia,Other,Other,Yes,Yes,1997,04/08/1997,10/07/1997
817-AFG-IND-79390,1862,Spain,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Peru,Other,Other,No,No,1990,06/05/1990,07/30/1990
759-AFG-TJK-38112,740,Bahrain,AFG,Asia,Southern,No,S,Prime Minister,Najibullah,Najibullah Najibullah,1,Sweden,Other,Other,No,No,2012,01/18/2012,12/26/2012
344-AFG-PAK-59487,1092,Mali,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Thailand,Other,Other,Yes,No,1993,05/21/1993,06/18/1993
639-AFG-TJK-65286,504,Panama,AFG,Asia,Southern,Yes,De Facto,Chancellor,Rabbani,Rabbani Rabbani,1,Eswatini,Other,Other,No,Yes,1998,05/03/1998,05/11/1998
506-AFG-PAK-40019,1145,South Africa,AFG,Asia,Southern,Yes,De Facto,President,Karzai,Karzai Karzai,0,Austria,Other,Other,Yes,No,2001,03/04/2001,07/06/2001
707-AFG-SUN-58630,1956,Cameroon,AFG,Asia,Southern,No,GS,King,Mojadedi,Mojadedi Mojadedi,0,Kazakhstan,Other,Other,Yes,Yes,2013,03/06/2013,04/26/2013
579-AFG-PAK-61070,718,Namibia,AFG,Asia,Southern,Yes,De Facto,Emperor,Najibullah,Najibullah Najibullah,1,Jordan,Other,Other,Yes,Yes,1990,06/18/1990,10/04/1990
388-AFG-PAK-48920,1400,Sweden,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Congo,Other,Other,Yes,Yes,2008,08/12/2008,12/30/2008
976-AFG-TJK-96116,788,Mongolia,AFG,Asia,Southern,No,De Facto,President,Karzai,Karzai Karzai,1,Paraguay,Other,Other,No,Yes,1995,04/19/1995,06/29/1995
783-AFG-PAK-35771,1357,Belarus,AFG,Asia,Southern,Yes,S,Emperor,Najibullah,Najibullah Najibullah,1,Uzbekistan,Asia,Southern,Yes,Yes,1993,09/16/1993,12/17/1993
952-AFG-UZB-33973,1471,Democratic Republic of the Congo,AFG,Asia,Southern,No,GS,Head of State,Karzai,Karzai Karzai,0,Japan,Other,Other,No,No,2001,06/10/2001,07/21/2001
212-AFG-PAK-71603,510,Kenya,AFG,Asia,Southern,No,GS,Head of State,Najibullah,Najibullah Najibullah,0,Mali,Other,Other,Yes,No,1991,07/08/1991,10/06/1991
428-AFG-TJK-57110,1841,Estonia,AFG,Asia,Southern,No,GS,General Secretary,Najibullah,Najibullah Najibullah,0,China,Other,Other,Yes,Yes,1993,01/26/1993,04/28/1993
614-AFG-SUN-84643,1891,Mozambique,AFG,Asia,Southern,Yes,S,King,Najibullah,Najibullah Najibullah,0,Romania,Other,Other,No,Yes,2012,04/27/2012,07/02/2012
773-AFG-PAK-70399,877,Dominican Republic,AFG,Asia,Southern,Yes,De Facto,King,Rabbani,Rabbani Rabbani,0,Argentina,America,North/South,Yes,Yes,1993,04/08/1993,11/09/1993
195-AFG-IND-73836,1368,Sudan,AFG,Asia,Southern,Yes,GS,Chancellor,Mojadedi,Mojadedi Mojadedi,0,Bhutan,Other,Other,Yes,Yes,2001,01/23/2001,02/07/2001
499-AFG-TJK-85799,561,Bulgaria,AFG,Asia,Southern,Yes,GS,Acting President,Rabbani,Rabbani Rabbani,1,Netherlands,Other,Other,Yes,Yes,1991,06/18/1991,08/30/1991
775-AFG-TJK-71196,780,United States,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Mozambique,Other,Other,No,No,2013,02/10/2013,05/13/2013
995-AFG-PAK-71352,796,Tajikistan,AFG,Asia,Southern,Yes,S,Head of State,Rabbani,Rabbani Rabbani,1,Afghanistan,Asia,Southern,No,Yes,1990,03/07/1990,07/30/1990
919-AFG-IND-90028,1389,Cameroon,AFG,Asia,Southern,Yes,S,Head of State,Najibullah,Najibullah Najibullah,0,Ghana,Other,Other,Yes,Yes,2004,04/01/2004,10/02/2004
287-AFG-TJK-72268,1387,Sudan,AFG,Asia,Southern,Yes,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,0,Mexico,America,North/South,No,Yes,2001,02/01/2001,12/21/2001
800-AFG-PAK-85092,1121,Uruguay,AFG,Asia,Southern,Yes,S,Emperor,Mojadedi,Mojadedi Mojadedi,1,Mexico,America,North/South,No,No,2005,06/11/2005,12/30/2005
938-AFG-IRN-74324,1790,Cameroon,AFG,Asia,Southern,No,S,Acting President,Mojadedi,Mojadedi Mojadedi,0,Kenya,Africa,Northern/Southern,No,No,1993,11/14/1993,11/21/1993
799-AFG-UZB-52319,585,Mali,AFG,Asia,Southern,Yes,GS,President,Mojadedi,Mojadedi Mojadedi,1,Trinidad and Tobago,Other,Other,No,Yes,2018,04/02/2018,09/09/2018
696-AFG-PAK-64308,1841,Oman,AFG,Asia,Southern,Yes,GS,King,Mojadedi,Mojadedi Mojadedi,0,Mauritius,Other,Other,Yes,No,2016,07/11/2016,12/04/2016
182-AFG-UZB-51174,839,Guatemala,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,1,Slovenia,Other,Other,No,Yes,2015,05/24/2015,07/17/2015
878-AFG-TJK-83029,1711,Dominican Republic,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,0,Lesotho,Other,Other,Yes,No,2006,03/14/2006,08/18/2006
304-AFG-IRN-47296,1163,Malaysia,AFG,Asia,Southern,Yes,S,Head of State,Najibullah,Najibullah Najibullah,0,Austria,Other,Other,Yes,Yes,2018,06/10/2018,08/29/2018
983-AFG-SUN-82841,1244,Greece,AFG,Asia,Southern,No,S,King,Karzai,Karzai Karzai,1,Germany,Europe,Western,No,Yes,2007,01/05/2007,03/14/2007
928-AFG-UZB-86822,1367,Denmark,AFG,Asia,Southern,Yes,GS,Head of State,Mojadedi,Mojadedi Mojadedi,0,United Arab Emirates,Other,Other,Yes,No,2005,03/16/2005,06/13/2005
804-AFG-UZB-86401,1736,Netherlands,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,1,South Africa,Africa,Northern/Southern,Yes,Yes,2018,03/29/2018,09/02/2018
374-AFG-PAK-78683,1608,Slovenia,AFG,Asia,Southern,Yes,De Facto,Acting President,Najibullah,Najibullah Najibullah,1,Kazakhstan,Other,Other,Yes,Yes,1992,03/14/1992,10/28/1992
392-AFG-TJK-85369,1730,Uruguay,AFG,Asia,Southern,No,S,King,Karzai,Karzai Karzai,0,Germany,Europe,Western,No,No,2007,02/14/2007,07/01/2007
902-AFG-IND-41483,1309,Angola,AFG,Asia,Southern,Yes,GS,General Secretary,Rabbani,Rabbani Rabbani,0,Chad,Other,Other,No,Yes,2006,01/01/2006,08/30/2006
310-AFG-SUN-50372,1699,Greece,AFG,Asia,Southern,No,GS,Acting President,Rabbani,Rabbani Rabbani,1,Hungary,Other,Other,Yes,No,2002,03/22/2002,11/21/2002
235-AFG-IND-35718,1840,Yemen,AFG,Asia,Southern,No,S,Prime Minister,Karzai,Karzai Karzai,1,Kazakhstan,Other,Other,Yes,No,1994,02/10/1994,10/10/1994
665-AFG-IND-33419,273,Norway,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,0,Ireland,Other,Other,No,Yes,1990,03/07/1990,04/28/1990
758-AFG-TJK-48635,1704,Australia,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,1,Tajikistan,Asia,Southern,No,Yes,2019,05/05/2019,05/16/2019
599-AFG-UZB-87795,965,Guatemala,AFG,Asia,Southern,Yes,S,General Secretary,Najibullah,Najibullah Najibullah,0,Norway,Other,Other,No,No,2023,02/26/2023,07/29/2023
341-AFG-UZB-89037,1717,United Arab Emirates,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,1,Angola,Other,Other,No,No,2007,03/16/2007,11/24/2007
198-AFG-IND-70354,740,Tajikistan,AFG,Asia,Southern,No,S,Prime Minister,Karzai,Karzai Karzai,1,Uzbekistan,Asia,Southern,Yes,Yes,2011,03/14/2011,11/28/2011
959-AFG-SUN-61610,633,Cameroon,AFG,Asia,Southern,No,S,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Colombia,Other,Other,No,No,2013,03/04/2013,08/11/2013
735-AFG-IND-74601,1949,Botswana,AFG,Asia,Southern,No,S,Chancellor,Najibullah,Najibullah Najibullah,0,Indonesia,Other,Other,Yes,No,1995,01/06/1995,12/14/1995
895-AFG-TJK-59396,547,Singapore,AFG,Asia,Southern,Yes,GS,Chancellor,Rabbani,Rabbani Rabbani,1,India,Asia,Southern,Yes,No,1993,05/25/1993,07/21/1993
184-AFG-IRN-37597,259,Vietnam,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,0,Kenya,Africa,Northern/Southern,Yes,Yes,2001,02/19/2001,10/22/2001
472-AFG-IND-79681,372,Zambia,AFG,Asia,Southern,Yes,S,Chancellor,Najibullah,Najibullah Najibullah,1,Bhutan,Other,Other,No,No,2004,01/26/2004,07/15/2004
917-AFG-UZB-93577,1723,Mauritius,AFG,Asia,Southern,Yes,De Facto,King,Najibullah,Najibullah Najibullah,1,Afghanistan,Asia,Southern,Yes,Yes,2016,06/04/2016,12/30/2016
129-AFG-IND-81003,1249,Egypt,AFG,Asia,Southern,No,GS,Emperor,Karzai,Karzai Karzai,0,Seychelles,Other,Other,Yes,Yes,1999,01/23/1999,03/22/1999
772-AFG-IND-33821,1452,Russia,AFG,Asia,Southern,Yes,De Facto,Acting President,Karzai,Karzai Karzai,0,Nepal,Other,Other,No,Yes,1995,08/17/1995,11/06/1995
212-AFG-SUN-33237,1927,Philippines,AFG,Asia,Southern,No,S,King,Rabbani,Rabbani Rabbani,1,Eswatini,Other,Other,No,No,1999,07/22/1999,11/29/1999
595-AFG-SUN-97721,958,South Africa,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,1,Namibia,Other,Other,Yes,Yes,1990,01/20/1990,02/21/1990
860-AFG-IRN-76172,638,Japan,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,1,Ireland,Other,Other,No,No,2003,01/26/2003,04/21/2003
181-AFG-SUN-84129,114,Russia,AFG,Asia,Southern,No,S,President,Mojadedi,Mojadedi Mojadedi,1,Japan,Other,Other,Yes,No,2003,01/18/2003,07/18/2003
489-AFG-IRN-45186,840,Greece,AFG,Asia,Southern,No,GS,Chancellor,Najibullah,Najibullah Najibullah,1,Belarus,Other,Other,No,No,2014,06/11/2014,11/26/2014
488-AFG-PAK-66619,376,Mali,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,0,China,Other,Other,No,No,2022,10/16/2022,12/06/2022
391-AFG-UZB-42859,608,Saudi Arabia,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,1,Russia,Other,Other,Yes,Yes,1990,08/03/1990,10/14/1990
533-AFG-PAK-43769,271,Nigeria,AFG,Asia,Southern,Yes,S,Head of State,Karzai,Karzai Karzai,1,Trinidad and Tobago,Other,Other,Yes,Yes,2005,07/27/2005,10/11/2005
270-AFG-SUN-39841,1228,Sierra Leone,AFG,Asia,Southern,No,GS,Head of State,Mojadedi,Mojadedi Mojadedi,0,Bolivia,Other,Other,Yes,Yes,2008,02/01/2008,04/10/2008
225-AFG-IRN-36840,523,Honduras,AFG,Asia,Southern,No,S,Acting President,Rabbani,Rabbani Rabbani,1,Canada,America,North/South,No,No,2013,02/28/2013,06/12/2013
527-AFG-SUN-91288,774,Syria,AFG,Asia,Southern,No,De Facto,Prime Minister,Karzai,Karzai Karzai,0,Slovakia,Other,Other,Yes,No,2021,02/22/2021,04/22/2021
201-AFG-PAK-88884,1743,Saudi Arabia,AFG,Asia,Southern,No,S,Head of State,Karzai,Karzai Karzai,0,Saudi Arabia,Other,Other,No,No,2005,01/29/2005,10/16/2005
549-AFG-SUN-33041,920,Greece,AFG,Asia,Southern,No,S,General Secretary,Karzai,Karzai Karzai,0,Kyrgyzstan,Other,Other,Yes,No,2014,07/23/2014,10/25/2014
108-AFG-PAK-50468,815,Democratic Republic of the Congo,AFG,Asia,Southern,No,De Facto,Head of State,Karzai,Karzai Karzai,0,Honduras,Other,Other,Yes,No,2000,01/22/2000,07/14/2000
187-AFG-SUN-43482,1093,India,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,0,Singapore,Other,Other,Yes,Yes,1997,02/05/1997,12/20/1997
304-AFG-IRN-52624,1813,Mongolia,AFG,Asia,Southern,No,S,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Mongolia,Other,Other,No,Yes,1994,09/21/1994,10/20/1994
134-AFG-PAK-81099,991,Sri Lanka,AFG,Asia,Southern,Yes,S,Prime Minister,Najibullah,Najibullah Najibullah,1,Romania,Other,Other,No,No,2003,03/11/2003,07/15/2003
298-AFG-IRN-55749,1953,Zimbabwe,AFG,Asia,Southern,No,De Facto,Head of State,Karzai,Karzai Karzai,1,Oman,Other,Other,No,Yes,1995,11/12/1995,12/11/1995
611-AFG-TJK-74066,1083,France,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,0,Rwanda,Other,Other,No,No,1993,08/06/1993,08/09/1993
739-AFG-PAK-57159,1636,Jordan,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,1,Latvia,Other,Other,No,Yes,2018,05/28/2018,12/02/2018
233-AFG-UZB-87513,1323,Sri Lanka,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,Peru,Other,Other,No,Yes,1990,05/15/1990,10/29/1990
201-AFG-SUN-72967,764,Philippines,AFG,Asia,Southern,Yes,S,King,Karzai,Karzai Karzai,0,Thailand,Other,Other,Yes,No,2011,07/03/2011,07/26/2011
797-AFG-IND-69292,1625,Turkey,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,1,El Salvador,Other,Other,Yes,No,1990,11/21/1990,12/23/1990
694-AFG-PAK-60391,1259,Russia,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,0,Uzbekistan,Asia,Southern,No,No,2009,05/05/2009,12/04/2009
892-AFG-UZB-97454,1894,China,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Nigeria,Africa,Northern/Southern,Yes,No,1991,07/04/1991,11/13/1991
728-AFG-SUN-41341,172,India,AFG,Asia,Southern,Yes,S,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Maldives,Other,Other,No,Yes,2009,01/03/2009,07/26/2009
852-AFG-SUN-92995,1158,Angola,AFG,Asia,Southern,Yes,S,King,Mojadedi,Mojadedi Mojadedi,0,Russia,Other,Other,Yes,Yes,2012,05/26/2012,06/30/2012
462-AFG-IND-33878,1486,South Korea,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,1,Argentina,America,North/South,Yes,Yes,1992,05/06/1992,07/08/1992
766-AFG-IRN-93247,977,Armenia,AFG,Asia,Southern,Yes,S,President,Rabbani,Rabbani Rabbani,1,Afghanistan,Asia,Southern,Yes,Yes,1990,07/01/1990,07/03/1990
